created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2019-11-23 19:43:06 +08,2405,28.70,82.80,2.15,13,"60

",,,,
2019-11-23 19:44:08 +08,2406,28.80,82.90,2.15,13,"60

",,,,
2019-11-23 19:50:16 +08,2407,28.90,83.00,2.93,13,"60

",,,,
2019-11-23 19:51:18 +08,2408,28.90,83.00,2.15,13,"60

",,,,
2019-11-23 19:52:19 +08,2409,28.90,83.10,2.15,13,"60

",,,,
2019-11-23 19:55:23 +08,2410,28.90,83.40,2.15,13,"60

",,,,
2019-11-23 20:03:38 +08,2411,28.90,83.10,2.93,20,"100

",,,,
2019-11-23 20:04:39 +08,2412,28.90,83.20,2.15,20,"100

",,,,
2019-11-23 20:05:41 +08,2413,28.80,83.00,2.15,20,"100

",,,,
2019-11-23 20:06:42 +08,2414,28.80,82.80,2.15,20,"100

",,,,
2019-11-23 20:08:45 +08,2415,28.70,83.20,2.15,20,"100

",,,,
2019-11-23 20:09:49 +08,2416,28.70,83.60,2.83,20,"100

",,,,
2019-11-23 20:10:51 +08,2417,28.70,83.80,2.15,20,"100

",,,,
2019-11-23 20:11:52 +08,2418,28.70,83.80,2.93,20,"100

",,,,
2019-11-23 20:12:54 +08,2419,28.70,84.00,2.15,20,"100

",,,,
2019-11-23 20:14:56 +08,2420,28.80,84.10,2.15,20,"100

",,,,
2019-11-23 20:15:57 +08,2421,28.80,84.00,2.15,20,"100

",,,,
2019-11-23 20:16:59 +08,2422,28.90,84.00,2.93,20,"100

",,,,
2019-11-23 20:18:00 +08,2423,28.90,83.80,2.15,20,"100

",,,,
2019-11-23 20:27:19 +08,2424,29.10,84.00,2.15,16,"80

",,,,
2019-11-23 20:29:22 +08,2425,29.10,83.80,2.15,16,"80

",,,,
2019-11-23 20:31:25 +08,2426,29.10,83.60,2.15,16,"80

",,,,
2019-11-23 20:32:26 +08,2427,29.10,83.60,2.15,16,"80

",,,,
2019-11-23 20:35:30 +08,2428,29.00,83.80,2.15,-3,"0

",,,,
2019-11-23 20:39:38 +08,2429,29.00,84.00,2.15,-3,"0

",,,,
2019-11-23 20:41:41 +08,2430,28.90,83.90,2.15,0,"0

",,,,
2019-11-23 20:46:47 +08,2431,29.00,84.00,2.15,3,"10

",,,,
2019-11-23 20:47:52 +08,2432,29.00,83.70,2.93,-3,"0

",,,,
2019-11-23 20:49:54 +08,2433,28.90,83.70,2.15,-1,"0

",,,,
2019-11-23 20:50:56 +08,2434,28.90,83.80,2.15,-2,"0

",,,,
2019-11-23 20:54:02 +08,2435,28.80,84.40,2.15,-2,"0

",,,,
2019-11-23 20:57:06 +08,2436,28.80,84.60,2.15,-2,"0

",,,,
2019-11-23 21:00:10 +08,2437,28.80,85.00,2.93,-2,"0

",,,,
2019-11-23 21:01:11 +08,2438,28.90,85.00,2.15,-2,"0

",,,,
2019-11-23 21:02:12 +08,2439,28.90,84.90,2.15,6,"30

",,,,
2019-11-23 21:03:14 +08,2440,28.90,84.70,2.15,-6,"0

",,,,
2019-11-23 21:05:17 +08,2441,28.90,84.50,2.83,11,"50

",,,,
2019-11-23 21:06:18 +08,2442,28.90,84.60,2.15,12,"60

",,,,
2019-11-23 21:09:22 +08,2443,29.00,84.40,2.93,12,"60

",,,,
2019-11-23 21:11:27 +08,2444,29.00,84.10,2.15,12,"60

",,,,
2019-11-23 21:15:33 +08,2445,29.00,84.00,2.15,12,"60

",,,,
2019-11-23 21:16:34 +08,2446,29.00,84.00,2.15,12,"60

",,,,
2019-11-23 21:19:38 +08,2447,29.10,84.30,2.15,12,"60

",,,,
2019-11-23 21:20:40 +08,2448,29.10,84.20,2.15,12,"60

",,,,
2019-11-23 21:21:41 +08,2449,29.10,84.10,2.15,12,"60

",,,,
2019-11-23 21:23:43 +08,2450,29.10,84.00,2.15,12,"60

",,,,
2019-11-23 21:24:45 +08,2451,29.10,84.10,2.15,11,"50

",,,,
2019-11-23 21:25:46 +08,2452,29.00,84.10,2.15,14,"70

",,,,
2019-11-23 21:27:49 +08,2453,29.00,84.20,2.15,14,"70

",,,,
2019-11-23 21:32:55 +08,2454,28.90,85.00,2.15,14,"70

",,,,
2019-11-23 21:33:56 +08,2455,28.90,85.10,2.15,14,"70

",,,,
2019-11-23 21:34:57 +08,2456,28.90,84.70,2.15,14,"70

",,,,
2019-11-23 21:37:00 +08,2457,28.90,85.30,2.15,14,"70

",,,,
2019-11-23 21:38:01 +08,2458,28.90,85.30,2.15,14,"70

",,,,
2019-11-23 21:43:07 +08,2459,29.00,85.20,2.15,14,"70

",,,,
2019-11-23 21:44:12 +08,2460,29.00,85.20,2.15,14,"70

",,,,
2019-11-23 21:45:13 +08,2461,29.00,85.10,2.15,19,"90

",,,,
2019-11-23 21:46:14 +08,2462,29.00,85.00,2.15,19,"90

",,,,
2019-11-23 21:47:16 +08,2463,29.00,85.00,2.15,19,"90

",,,,
2019-11-23 21:48:17 +08,2464,29.00,85.00,2.15,21,"100

",,,,
2019-11-23 21:55:27 +08,2465,29.10,85.20,2.15,21,"100

",,,,
2019-11-23 21:56:28 +08,2466,29.10,85.20,2.15,21,"100

",,,,
2019-11-23 21:57:29 +08,2467,29.10,85.20,2.15,21,"100

",,,,
2019-11-23 22:00:36 +08,2468,28.90,84.60,2.15,21,"100

",,,,
2019-11-23 22:04:50 +08,2469,28.80,85.40,2.64,21,"100

",,,,
2019-11-23 22:08:57 +08,2470,28.80,85.10,2.74,21,"100

",,,,
2019-11-23 22:11:00 +08,2471,28.70,84.90,2.74,21,"100

",,,,
2019-11-23 22:17:08 +08,2472,28.60,85.60,3.23,21,"100

",,,,
2019-11-23 22:18:10 +08,2473,28.60,85.60,2.74,21,"100

",,,,
2019-11-23 22:23:16 +08,2474,28.70,85.30,2.83,3,"10

",,,,
2019-11-23 22:28:22 +08,2475,28.70,85.40,2.64,3,"10

",,,,
2019-11-23 22:30:29 +08,2476,28.70,85.60,2.64,3,"10

",,,,
2019-11-23 22:36:27 +08,2477,28.80,85.30,7.62,21,"100

",,,,
2019-11-23 22:38:03 +08,2478,28.90,86.40,2.15,-6,"0

",,,,
2019-11-23 22:39:05 +08,2479,28.90,85.20,2.15,-6,"0

",,,,
2019-11-23 22:41:07 +08,2480,28.80,85.30,2.15,21,"100

",,,,
2019-11-23 22:43:13 +08,2481,28.80,85.50,2.15,21,"100

",,,,
2019-11-23 22:44:14 +08,2482,28.70,85.60,2.15,21,"100

",,,,
2019-11-23 22:45:16 +08,2483,28.70,85.60,2.15,21,"100

",,,,
2019-11-23 22:49:21 +08,2484,28.50,86.10,2.15,21,"100

",,,,
2019-11-23 22:52:29 +08,2485,28.20,87.40,2.15,21,"100

",,,,
2019-11-23 22:53:30 +08,2486,28.10,87.80,2.15,21,"100

",,,,
2019-11-23 22:54:32 +08,2487,28.10,88.00,2.15,21,"100

",,,,
2019-11-23 22:55:33 +08,2488,28.10,88.00,2.15,21,"100

",,,,
2019-11-23 22:58:41 +08,2489,28.30,87.70,2.15,21,"100

",,,,
2019-11-23 23:01:47 +08,2490,28.40,86.70,2.15,3,"10

",,,,
2019-11-23 23:11:05 +08,2491,28.10,87.90,2.15,13,"60

",,,,
2019-11-23 23:12:07 +08,2492,28.10,88.00,2.15,13,"60

",,,,
2019-11-23 23:13:08 +08,2493,28.20,88.00,2.15,13,"60

",,,,
2019-11-23 23:20:25 +08,2494,28.50,87.20,2.15,13,"60

",,,,
2019-11-23 23:22:32 +08,2495,28.50,86.80,2.15,13,"60

",,,,
2019-11-23 23:25:36 +08,2496,28.40,87.40,2.15,19,"90

",,,,
2019-11-23 23:31:45 +08,2497,28.50,87.00,2.15,19,"90

",,,,
2019-11-23 23:32:46 +08,2498,28.50,86.90,2.15,19,"90

",,,,
2019-11-23 23:34:49 +08,2499,28.50,86.90,2.15,19,"90

",,,,
2019-11-23 23:44:22 +08,2500,28.40,87.20,2.15,19,"90

",,,,
2019-11-23 23:45:23 +08,2501,28.50,87.10,2.15,19,"90

",,,,
2019-11-23 23:58:04 +08,2502,28.30,86.90,2.15,19,"90

",,,,
2019-11-23 23:59:10 +08,2503,28.20,87.10,2.15,19,"90

",,,,
2019-11-24 00:01:10 +08,2504,28.20,87.50,2.15,19,"90

",,,,
2019-11-24 00:07:25 +08,2505,28.10,87.90,2.15,19,"90

",,,,
2019-11-24 00:08:27 +08,2506,28.10,87.90,2.15,19,"90

",,,,
2019-11-24 00:11:34 +08,2507,28.20,87.80,2.15,19,"90

",,,,
2019-11-24 00:18:48 +08,2508,28.50,87.00,2.93,19,"90

",,,,
2019-11-24 00:21:55 +08,2509,28.60,86.60,2.15,19,"90

",,,,
2019-11-24 00:24:02 +08,2510,28.60,86.50,2.15,19,"90

",,,,
2019-11-24 00:25:04 +08,2511,28.60,86.30,2.15,19,"90

",,,,
2019-11-24 00:26:08 +08,2512,28.70,86.20,2.15,19,"90

",,,,
2019-11-24 00:27:09 +08,2513,28.60,86.00,2.15,19,"90

",,,,
2019-11-24 00:30:14 +08,2514,28.60,86.20,2.15,19,"90

",,,,
2019-11-24 00:34:19 +08,2515,28.50,86.40,2.15,19,"90

",,,,
2019-11-24 00:41:34 +08,2516,28.60,86.20,2.15,19,"90

",,,,
2019-11-24 00:44:41 +08,2517,28.70,85.90,2.15,19,"90

",,,,
2019-11-24 00:47:52 +08,2518,28.70,85.80,2.93,19,"90

",,,,
2019-11-24 00:48:53 +08,2519,28.70,85.80,2.15,19,"90

",,,,
2019-11-24 00:51:57 +08,2520,28.80,85.70,2.93,19,"90

",,,,
2019-11-24 00:53:00 +08,2521,28.80,85.70,2.15,19,"90

",,,,
2019-11-24 00:54:02 +08,2522,28.80,85.70,2.15,19,"90

",,,,
2019-11-24 00:57:06 +08,2523,28.80,85.60,2.15,19,"90

",,,,
2019-11-24 00:58:07 +08,2524,28.80,85.60,2.15,19,"90

",,,,
2019-11-24 00:59:08 +08,2525,28.80,85.50,2.15,19,"90

",,,,
2019-11-24 01:02:15 +08,2526,28.80,85.50,2.15,19,"90

",,,,
2019-11-24 01:03:16 +08,2527,28.80,85.40,2.15,19,"90

",,,,
2019-11-24 01:07:21 +08,2528,28.50,86.00,2.15,19,"90

",,,,
2019-11-24 01:08:22 +08,2529,28.50,86.20,2.15,19,"90

",,,,
2019-11-24 01:09:24 +08,2530,28.50,86.20,2.93,19,"90

",,,,
2019-11-24 01:10:25 +08,2531,28.60,86.20,2.15,19,"90

",,,,
2019-11-24 01:11:30 +08,2532,28.60,86.10,2.15,19,"90

",,,,
2019-11-24 01:12:31 +08,2533,28.60,86.00,2.15,19,"90

",,,,
2019-11-24 01:14:34 +08,2534,28.60,85.90,2.15,19,"90

",,,,
2019-11-24 01:15:35 +08,2535,28.60,85.80,2.15,19,"90

",,,,
2019-11-24 01:16:37 +08,2536,28.60,85.90,2.15,19,"90

",,,,
2019-11-24 01:17:38 +08,2537,28.70,85.80,2.15,19,"90

",,,,
2019-11-24 01:20:42 +08,2538,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 01:21:43 +08,2539,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 01:22:45 +08,2540,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 01:23:46 +08,2541,28.70,85.60,2.93,19,"90

",,,,
2019-11-24 01:24:47 +08,2542,28.70,85.60,2.15,19,"90

",,,,
2019-11-24 01:29:55 +08,2543,28.70,85.50,2.15,19,"90

",,,,
2019-11-24 01:32:03 +08,2544,28.70,85.60,2.93,19,"90

",,,,
2019-11-24 01:36:09 +08,2545,28.80,85.50,2.15,19,"90

",,,,
2019-11-24 01:38:11 +08,2546,28.70,85.40,2.15,19,"90

",,,,
2019-11-24 01:40:14 +08,2547,28.70,85.40,2.15,19,"90

",,,,
2019-11-24 01:44:20 +08,2548,28.60,85.70,2.15,19,"90

",,,,
2019-11-24 01:47:25 +08,2549,28.60,85.60,2.15,19,"90

",,,,
2019-11-24 01:56:36 +08,2550,28.70,85.80,2.15,19,"90

",,,,
2019-11-24 01:57:38 +08,2551,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 01:58:39 +08,2552,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 02:00:42 +08,2553,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 02:01:43 +08,2554,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 02:04:47 +08,2555,28.70,85.70,2.15,19,"90

",,,,
2019-11-24 02:09:56 +08,2556,28.70,85.60,2.15,19,"90

",,,,
2019-11-24 02:12:02 +08,2557,28.70,85.60,2.15,19,"90

",,,,
2019-11-24 02:14:04 +08,2558,28.70,85.40,2.15,19,"90

",,,,
2019-11-24 02:15:06 +08,2559,28.70,85.40,2.15,19,"90

",,,,
2019-11-24 02:16:10 +08,2560,28.70,85.40,2.15,19,"90

",,,,
2019-11-24 02:20:15 +08,2561,28.70,85.30,2.15,19,"90

",,,,
2019-11-24 02:23:19 +08,2562,28.60,85.20,2.15,19,"90

",,,,
2019-11-24 02:24:20 +08,2563,28.60,85.20,2.15,19,"90

",,,,
2019-11-24 02:30:27 +08,2564,28.60,85.00,2.15,19,"90

",,,,
2019-11-24 02:32:30 +08,2565,28.60,85.00,2.15,19,"90

",,,,
2019-11-24 02:34:32 +08,2566,28.70,85.10,2.15,19,"90

",,,,
2019-11-24 02:37:39 +08,2567,28.60,85.00,2.15,19,"90

",,,,
2019-11-24 02:38:40 +08,2568,28.60,85.00,2.15,19,"90

",,,,
2019-11-24 02:39:42 +08,2569,28.60,85.00,2.93,19,"90

",,,,
2019-11-24 02:40:43 +08,2570,28.70,85.00,2.15,19,"90

",,,,
2019-11-24 02:41:47 +08,2571,28.70,85.00,2.15,19,"90

",,,,
2019-11-24 02:42:49 +08,2572,28.70,84.90,2.15,19,"90

",,,,
2019-11-24 02:44:51 +08,2573,28.60,84.80,2.15,19,"90

",,,,
2019-11-24 02:45:52 +08,2574,28.70,84.80,2.15,19,"90

",,,,
2019-11-24 02:46:54 +08,2575,28.60,84.70,2.15,19,"90

",,,,
2019-11-24 02:50:58 +08,2576,28.60,84.70,2.15,19,"90

",,,,
2019-11-24 02:52:03 +08,2577,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 02:53:04 +08,2578,28.60,84.60,2.83,19,"90

",,,,
2019-11-24 02:54:05 +08,2579,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 02:55:07 +08,2580,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 02:56:08 +08,2581,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 02:58:10 +08,2582,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:00:13 +08,2583,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:01:14 +08,2584,28.60,84.60,2.93,19,"90

",,,,
2019-11-24 03:02:15 +08,2585,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:03:17 +08,2586,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:04:18 +08,2587,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:05:19 +08,2588,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:06:21 +08,2589,28.60,84.40,2.93,19,"90

",,,,
2019-11-24 03:07:22 +08,2590,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:08:23 +08,2591,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:09:25 +08,2592,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:11:27 +08,2593,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:12:28 +08,2594,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:15:32 +08,2595,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:16:34 +08,2596,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:17:35 +08,2597,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:19:37 +08,2598,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:20:39 +08,2599,28.60,84.80,2.15,19,"90

",,,,
2019-11-24 03:21:40 +08,2600,28.70,84.70,2.15,19,"90

",,,,
2019-11-24 03:22:41 +08,2601,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:23:43 +08,2602,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:24:44 +08,2603,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:25:45 +08,2604,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:26:47 +08,2605,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:27:48 +08,2606,28.60,84.30,2.93,19,"90

",,,,
2019-11-24 03:28:49 +08,2607,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:29:51 +08,2608,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:30:52 +08,2609,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:32:54 +08,2610,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:33:56 +08,2611,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:34:57 +08,2612,28.60,84.30,2.15,19,"90

",,,,
2019-11-24 03:35:58 +08,2613,28.60,84.30,2.83,19,"90

",,,,
2019-11-24 03:37:00 +08,2614,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:38:01 +08,2615,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:39:02 +08,2616,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:40:04 +08,2617,28.60,84.40,2.83,19,"90

",,,,
2019-11-24 03:41:05 +08,2618,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:42:06 +08,2619,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 03:43:07 +08,2620,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:45:10 +08,2621,28.60,84.60,2.83,19,"90

",,,,
2019-11-24 03:47:12 +08,2622,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 03:48:14 +08,2623,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:49:15 +08,2624,28.60,84.60,2.93,19,"90

",,,,
2019-11-24 03:51:18 +08,2625,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:52:19 +08,2626,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:54:21 +08,2627,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:55:23 +08,2628,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:56:24 +08,2629,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:57:25 +08,2630,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 03:58:27 +08,2631,28.60,84.60,2.83,19,"90

",,,,
2019-11-24 03:59:28 +08,2632,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:00:29 +08,2633,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:01:31 +08,2634,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:02:32 +08,2635,28.60,84.50,2.83,19,"90

",,,,
2019-11-24 04:03:33 +08,2636,28.60,84.40,2.15,19,"90

",,,,
2019-11-24 04:04:35 +08,2637,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:05:36 +08,2638,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:07:38 +08,2639,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:08:40 +08,2640,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:09:41 +08,2641,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:10:43 +08,2642,28.60,84.50,2.93,19,"90

",,,,
2019-11-24 04:11:44 +08,2643,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:13:46 +08,2644,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:14:47 +08,2645,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:15:49 +08,2646,28.50,84.40,2.83,19,"90

",,,,
2019-11-24 04:16:50 +08,2647,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:17:51 +08,2648,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:18:56 +08,2649,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:26:04 +08,2650,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:27:05 +08,2651,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:29:08 +08,2652,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:30:09 +08,2653,28.60,84.50,2.93,19,"90

",,,,
2019-11-24 04:31:10 +08,2654,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:32:12 +08,2655,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:34:14 +08,2656,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:35:16 +08,2657,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:36:17 +08,2658,28.60,84.50,2.15,19,"90

",,,,
2019-11-24 04:38:20 +08,2659,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:39:21 +08,2660,28.60,84.60,2.15,19,"90

",,,,
2019-11-24 04:40:22 +08,2661,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:42:25 +08,2662,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:43:26 +08,2663,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:44:27 +08,2664,28.50,84.50,2.15,19,"90

",,,,
2019-11-24 04:46:30 +08,2665,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:47:32 +08,2666,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:48:34 +08,2667,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:49:35 +08,2668,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:50:36 +08,2669,28.50,84.30,2.83,19,"90

",,,,
2019-11-24 04:51:38 +08,2670,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:52:39 +08,2671,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:53:40 +08,2672,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:55:43 +08,2673,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 04:56:44 +08,2674,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 04:57:47 +08,2675,28.50,84.40,2.15,19,"90

",,,,
2019-11-24 05:00:50 +08,2676,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:01:51 +08,2677,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:03:54 +08,2678,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:04:55 +08,2679,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:05:56 +08,2680,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:06:58 +08,2681,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:09:00 +08,2682,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:10:02 +08,2683,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:11:03 +08,2684,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:13:05 +08,2685,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:14:07 +08,2686,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:15:08 +08,2687,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:17:11 +08,2688,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:18:12 +08,2689,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:19:13 +08,2690,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:21:16 +08,2691,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:22:17 +08,2692,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:23:18 +08,2693,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:24:20 +08,2694,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:26:22 +08,2695,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:27:23 +08,2696,28.50,84.20,2.15,19,"90

",,,,
2019-11-24 05:30:27 +08,2697,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:31:28 +08,2698,28.50,84.10,2.15,19,"90

",,,,
2019-11-24 05:33:31 +08,2699,28.50,84.20,2.83,19,"90

",,,,
2019-11-24 05:34:32 +08,2700,28.50,84.30,2.15,19,"90

",,,,
2019-11-24 05:35:34 +08,2701,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 05:36:35 +08,2702,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:37:36 +08,2703,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:38:38 +08,2704,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:39:39 +08,2705,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:40:40 +08,2706,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:41:41 +08,2707,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 05:42:43 +08,2708,28.40,84.20,2.83,19,"90

",,,,
2019-11-24 05:43:44 +08,2709,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:44:46 +08,2710,28.40,84.20,2.15,19,"90

",,,,
2019-11-24 05:47:49 +08,2711,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 05:48:54 +08,2712,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 05:51:57 +08,2713,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 05:52:59 +08,2714,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 05:54:00 +08,2715,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 05:56:06 +08,2716,28.40,84.00,2.93,19,"90

",,,,
2019-11-24 05:57:07 +08,2717,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 05:59:10 +08,2718,28.40,84.10,2.15,19,"90

",,,,
2019-11-24 06:01:12 +08,2719,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:03:15 +08,2720,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:05:17 +08,2721,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:06:18 +08,2722,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:09:29 +08,2723,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:10:31 +08,2724,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:11:32 +08,2725,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:13:34 +08,2726,28.30,83.90,2.15,19,"90

",,,,
2019-11-24 06:14:36 +08,2727,28.30,83.90,2.15,19,"90

",,,,
2019-11-24 06:15:37 +08,2728,28.40,84.00,2.15,19,"90

",,,,
2019-11-24 06:16:38 +08,2729,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:18:41 +08,2730,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:19:42 +08,2731,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:20:43 +08,2732,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:21:45 +08,2733,28.30,84.00,2.83,19,"90

",,,,
2019-11-24 06:23:47 +08,2734,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:24:49 +08,2735,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:26:51 +08,2736,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:27:53 +08,2737,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:28:54 +08,2738,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:29:55 +08,2739,28.30,84.00,2.93,19,"90

",,,,
2019-11-24 06:30:57 +08,2740,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:31:58 +08,2741,28.30,84.00,2.15,19,"90

",,,,
2019-11-24 06:32:59 +08,2742,28.30,84.10,2.15,19,"90

",,,,
2019-11-24 06:34:01 +08,2743,28.30,84.10,2.15,19,"90

",,,,
2019-11-24 06:35:05 +08,2744,28.30,84.10,2.83,19,"90

",,,,
